,Auction ID,Bank/Organisation Name,Asset on Auction,City/District,Sealed Bid Submission last date,Reserve Price,EMD,Event Type,DRT Name,,,,,
,195791,Hinduja Housing Finance Limited,"s.no 5

Flat No Sf-05 Second Floor Lig Covered Area 355 Sq Ft. 33 Sq Meters, Without Roof Right Area Measuring 33.444 Sq Mters Out Of Khasara No 439/1, Built On Plot No-2, Siutated At Village Sadullap...I am interested",Ghaziabad,26 May 2025,"10,86,000.00","1,08,600.00",SARFAESI,--,194881,0,Immovable,Flat,0
,195793,Hinduja Housing Finance Limited,"s.no 6

Flat No Sf-04, Second Floor Lhs, Plot No 1/7 And 1/8, Aera Measuring 430 Sq Ft.I.e, 39.95 Sq Meter Situated At Indraprastha Awas Yojna Loni, Ghaziabad
34I am interested",Ghaziabad,26 May 2025,"12,20,000.00","1,22,000.00",SARFAESI,--,194884,0,Immovable,Flat,0
,195796,Hinduja Housing Finance Limited,"s.no 7  

Residential Plot Area Measring 175 Sq Yards, I.e, 146.31 Sq Meters Out Of Khasra No-330, Situated At Village Asalata Pur Pargana Loni Tehsil And District GhaziabadI am interested",Ghaziabad,26 May 2025,"24,96,000.00","2,49,600.00",SARFAESI,--,194888,0,Immovable,Residential,0
,195797,Hinduja Housing Finance Limited,"Flat No. FF-03, on First Floor, (Rear Right Side), Built on Property Bearing Plot No. A-98, Land area measuring 306 Sq. Ft., i.e. 28.43 Sq. Meters, Part of Khasra No. 347, Situated at Rail Vihar Sehka...I am interested",Loni,26 May 2025,"9,94,000.00","99,400.00",SARFAESI,--,194886,0,Immovable,Flat,0
,195799,Hinduja Housing Finance Limited,"s.no 8

Freehold Residential House Measuring Area 300 Sq Yds, Or Say 250.83 Sq Mtrs, (coverd Area 118.702 Sq Meter) Pertaining To Khasra No 546 Siutated In Village Jafrabad Ganoli Pargana And Tehsil L...I am interested",Ghaziabad,26 May 2025,"26,54,000.00","2,65,400.00",SARFAESI,--,194891,0,Immovable,Residential,0
,195800,Hinduja Housing Finance Limited,"Residential Flat No. Gf-1, M.I.G on Ground Floor, (Without Roof Rights), Right Hand Front Side (RHS), Having total & Covered area 560 sq. ft.. i.e. 52.02 sq. metres, Residential Plot no. A-176. A-177 ...I am interested",Loni,26 May 2025,"16,38,000.00","1,63,800.00",SARFAESI,--,194889,0,Immovable,Residential Flat,0
,195801,Hinduja Housing Finance Limited,"Flat No.SF-01, Second Floor (Left Side), area measuring 360 sq. fts., built on Residential Plot No. D-128, land area measuring 100 sq. yards, out of Khasra No. 352/2, Situated at SLF Ved Vihar, Hadbas...I am interested",Ghaziabad,26 May 2025,"10,70,000.00","1,07,000.00",SARFAESI,--,194890,0,Immovable,Flat,0
,195802,Hinduja Housing Finance Limited,"PLOT NO- 8, AREA MEASURING 40 SQYD PART OF KHASRA NO-398 MIN SITUATED AT VILLAGE ILLAICHIPUR PARGANA AND LONI DISTRICT GHAZIABAD-I am interested",Ghaziabad,26 May 2025,"11,52,000.00","1,15,200.00",SARFAESI,--,194892,0,Immovable,Plot,0
,195803,Hinduja Housing Finance Limited,"s.no 9

 Flat No-GF-03 Plot No F-19, Sif Ved Vihar Loni Ghazibad-201102I am interested",Ghaziabad,26 May 2025,"13,81,000.00","1,38,100.00",SARFAESI,--,194893,0,Immovable,Flat,0
,195805,Hinduja Housing Finance Limited,"s.no 10

Flat No. GF-03, on Ground Floor, Rear Side, area measuring 306 Sq. Ft., Built-on Plot No. A-120, area measuring 200 Sq. Yards, out of Khasra No. 392 & 393, in Block-A, ""SLF Ved Vihar Situated...I am interested",Ghaziabad,26 May 2025,"10,89,000.00","1,08,900.00",SARFAESI,--,194899,0,Immovable,Flat,0
,195810,Hinduja Housing Finance Limited,"s.no 11

FLAT NO- FF-04 FIRST FLOOR (REAR LEFT SIDE) AREA MEASURING 342 SQ FT. BUILT UP PLOT NO-A-98, LAND AREA MEASURING 183.33 SQ. YARDS .i.e, 153.28 sq. Meters, Part of khasra no-347 situated at Ra...I am interested",Ghaziabad,26 May 2025,"9,15,000.00","91,500.00",SARFAESI,--,194900,0,Immovable,Flat,0
,195811,Hinduja Housing Finance Limited,"s.no 12

Flat No-Gf-02, Lig Ground Floor (right Side) Aera Measuring 317 Sq. Ft. ...e., 29.45 Sq. Meter Built On Residential Plot D-124, Area Measuring 100 Sq. Yards....e, 83,67 Sq Meter Out Of Khasra...I am interested",Ghaziabad,26 May 2025,"9,99,000.00","99,900.00",SARFAESI,--,194901,0,Immovable,Flat,0
,195812,Hinduja Housing Finance Limited,"s.no 13

Flat No. FF-04 (Rear RHS) on 1st Floor without roof rights area measuring 360 sqft Built Upon Plot No. B 73 area measuring 200 sqyds vide part of Khasra No. 224 situated at Village Sadullabad...I am interested",Ghaziabad,26 May 2025,"9,78,000.00","97,800.00",SARFAESI,--,194903,0,Immovable,Flat,0
,195816,Hinduja Housing Finance Limited,"s.no 14

A Residential Flat No. G-3, (1.i.g), On Ground Floor, Back Side, Having Covered Area 400 Sq. Ft., Without Roof Rights, Built On Freehold Residential Plot No. C-95, Plot Measuring Area 173.33 ...I am interested",Ghaziabad,26 May 2025,"11,75,000.00","1,17,500.00",SARFAESI,--,194910,0,Immovable,Residential Flat,0
,195825,Hinduja Housing Finance Limited,"s.no 15

Flat No Ugf-08, On Upper Groud Floor Area Measuring 450 Sq. Ft Built On Residential Plot No-125 & 126, Aear Measuring 200 Sq. Yds, I.e, 167.22 Sq. Meter Out Of Khasra No.355, Situated At Bloc...I am interested",Ghaziabad,26 May 2025,"11,42,000.00","1,14,200.00",SARFAESI,--,194914,0,Immovable,Flat,0
,195826,Hinduja Housing Finance Limited,"s.no 16

FLAT NO-UGF-04 (REAR RIHS), area measuring 360 sq. ft, built on Plot No. A-88. land area measuring 200 Sq. Yards, i.e. 167.22 Sq. Meters. Part of Khasra No. 348, Situated at Rail Vihar Sehkar...I am interested",Ghaziabad,26 May 2025,"10,32,000.00","1,03,200.00",SARFAESI,--,194916,0,Immovable,Flat,0
,195827,Hinduja Housing Finance Limited,"s.no 17

Flat No.SF-03, Second Floor (Front Left Side), area measuring 576 sq. ft, built on Plot bearing No. B-81, area measuring 260 Sq. Yards, i.e. 217.38 Sq. Meters, Part of Khasra No. 218. Situate...I am interested",Ghaziabad,26 May 2025,"17,92,000.00","1,79,200.00",SARFAESI,--,194917,0,Immovable,Flat,0
,195830,Hinduja Housing Finance Limited,"s.no 18

Flat No- Tf-1, Front Rhs Third Floor With Roof Right, Area Mesuring 80 Sq. Yard.i..e, 66.89 Sq Mtr, Built On Residential Vacant Plot Of Land Area Measuring 229. Sq Yards, 191.46 Sq Meters Bea...I am interested",Ghaziabad,26 May 2025,"18,96,000.00","1,89,600.00",SARFAESI,--,194921,0,Immovable,Flat,0
,195833,Hinduja Housing Finance Limited,"s.no 19

Residential Flat NO-GF-1., Ground Floor, MIG, Rear RHS, Without Roof, rights area measuring 58 Sq. Yds. Built upon Plot No-D6/2 situated at DLF Ankur Vihar, Village Loni Pargana Ghaziabad.EAS...I am interested",Ghaziabad,26 May 2025,"13,46,000.00","1,34,600.00",SARFAESI,--,194923,0,Immovable,Residential Flat,0
,195847,Hinduja Housing Finance Limited,"RESIDENTIAL BUILT UP FLAT NO-SF-02, AREA MEASURING 390 SQ.FT, BUILT ON PLOT NO-15-16 OUT OF KHASRA NO-185, SITUATED IN THE AREA OF KHUSHAL VIHAR COLONY VILLAGE SADULLABAD, LONI, GHAZIABAD, U.P. EAST-R...I am interested",Loni,26 May 2025,"11,77,000.00","1,17,700.00",SARFAESI,--,194936,0,Immovable,Residential Flat,0
,195848,Hinduja Housing Finance Limited,"Plot no 101 out of Khasra No- 180/3 & 181, flat no. SF-3, Second Floor, with roof right Right hand back side (Rear RHS) total and covered area measuring 330 sq. ft..i.e, 30.658 Sq. Meters SLF Ved Viha...I am interested",Loni,26 May 2025,"10,94,000.00","1,09,400.00",SARFAESI,--,194937,0,Immovable,Residential Flat,0
,195849,Hinduja Housing Finance Limited,"Flat No-SF 04, Second Floor Rear RHS with Roof Rights, MIG, area measuring 495 Sq. ft. .i..e, 45.98 Sq. Meters, Built on Plot No-B-71, out of Khasra No-223, Block-B, Situated at Residential Colony Rai...I am interested",Loni,26 May 2025,"16,27,000.00","1,62,700.00",SARFAESI,--,194938,0,Immovable,Residential Flat,0
,195851,Hinduja Housing Finance Limited,"Flat No.SF-01, on Second Floor, (Front Right Side), area measuring 585 Sq. Ft., built up Plot No.A-3, land area measuring 223 Sq. Yards, Part of Khasra No.1241Min, Situated at Raj Apartment, in Villag...I am interested",Loni,26 May 2025,"17,38,000.00","1,73,800.00",SARFAESI,--,194939,0,Immovable,Residential Flat,0
,195852,Hinduja Housing Finance Limited,"RESIDENTIAL ONE STORY BUILT UP H NO -158, COVER AREA 229.09 SQ METER TOTAL AREA 500 SQYDS , .I.E, 418.05 SQ METER OUT OF KHASRA NO 545, SITUATED IN VILLAGE OF BADSHAHPUR SIROLI PARAGANA AND TEHSIL LON...I am interested",Loni,26 May 2025,"47,21,000.00","4,72,100.00",SARFAESI,--,194940,0,Immovable,Residential Flat,0
,195853,Hinduja Housing Finance Limited,"FLAT NO-3 MIG (FRONT SIDE) ON GROUND FLOOR AREA MESURING 700 SQ FT..i.ee, 65.30 Sq. Mtrs. Built upon Plot No-a 124, Block -A, Part of Khasra No-392, Siutated at Village Sadullabad Colony Known  as SLF...I am interested",Loni,26 May 2025,"20,16,000.00","2,01,600.00",SARFAESI,--,194941,0,Immovable,Residential Flat,0
,195854,Hinduja Housing Finance Limited,"FLAT NO -3, SECOND FLOOR PLOT NO 2 AND 4, KHASRA NO-1270/2, PREM VIHAR LONI GHAZIABAD-201102.I am interested",Loni,26 May 2025,"12,96,000.00","1,29,600.00",SARFAESI,--,194942,0,Immovable,Residential Flat,0
,195855,Hinduja Housing Finance Limited,"FLAT NO- A 53/04, GROUND FLOOR AREA MEASURING 33.59 SQ MTR SITUATED AT ASRA TYPE-1, SEC-04 A, MANDOLA VIHAR UP AVP LONI GHAZIABADI am interested",Loni,26 May 2025,"16,91,000.00","1,69,100.00",SARFAESI,--,194943,0,Immovable,Residential Flat,0
,195856,Hinduja Housing Finance Limited,"FLAT NO - SF-1, J(FRONT RHS FLAT) ON 2ND FLOOR WIHTOUT ROOF RIGHT AREA MEASURING 550 SQFT. BUILT UPON PLOT NO A-120, AREA MEASURING 200 SQYRDS PART OF KHASRA NO-392 & 393, SIUTATED AT VILLAGE SADULLAB...I am interested",Loni,26 May 2025,"16,83,000.00","1,68,300.00",SARFAESI,--,194944,0,Immovable,Residential Flat,0
,195857,Hinduja Housing Finance Limited,"UPPER GROUND FLOOR ( RHS BACK SIDE) WITHOUT ROOF RIGHT AREA MEASURING 350 SQ BUILT UPON PLOT NO- F 103 AREA MEASURING 175 SQ, SITUATED AT VILLAGE SADULLABAD COLONY KNOWN AS S.L.F VED VIHAR LONII am interested",Loni,26 May 2025,"9,40,000.00","94,000.00",SARFAESI,--,194945,0,Immovable,Residential Flat,0
,195858,Hinduja Housing Finance Limited,"FLAT NO -SF-1, MIG 2 ND FLOOR WITHOUT ROOF RIGHTS AREA MEASURING 50.16 SQMT, BUILT UPON PLOT NO 18 AERA MEASURING 100 SQYDS PART OF KHASRA NO-63 SITUATED AT COLONY AKASHWANI VILLAGE SAULABAD PARGANA L...I am interested",Loni,26 May 2025,"14,55,000.00","1,45,500.00",SARFAESI,--,194946,0,Immovable,Residential Flat,0
,195859,Hinduja Housing Finance Limited,"GROUND FLOOR LIG REAR SIDE, LAND AREA MEASURING 40 SQ, YARDS, RESIDENTIAL PLOT NO B-168 B, OUT OF KHASRA NO 235, SITUATED IN THE VILLAGE SADULLABAD AWAS SAMITI LIMITED GHAZIABADI am interested",Loni,26 May 2025,"10,08,000.00","1,00,800.00",SARFAESI,--,194947,0,Immovable,Residential Flat,0
,195860,Hinduja Housing Finance Limited,"Flat no. SF-2, Second Floor, Front RHS Unit, without roof right area measuring 465 sqft.Built Upon Plot no. A98, area measuring 183.33 part of Khasra no. 347, Rail Vihar, Sadullabad, Hanuman Mandir, G...I am interested",Loni,26 May 2025,"15,49,000.00","1,54,900.00",SARFAESI,--,194948,0,Immovable,Residential Flat,0
,195861,Hinduja Housing Finance Limited,LAND AREA MEASURING 60 SQ. YARDS  50.166 SQ METER IN KHASRA NO-991 MIN SITUATED AT BLOCK A SARLA VIHAR HADBAST VILLAGE LONII am interested,Loni,26 May 2025,"14,12,000.00","1,41,200.00",SARFAESI,--,194949,0,Immovable,Land,0
,195862,Hinduja Housing Finance Limited,"Flat No. 4, on Upper Ground Floor, area measuring 399 sq. fts. i.e 37.07 sq. mtrs., built on Freehold Residential Plot No. D-962, out of Total land area measuring 232 sq. meters, situated at residenti...I am interested",Loni,26 May 2025,"10,93,000.00","1,09,300.00",SARFAESI,--,194950,0,Immovable,Flat,0
,195863,Hinduja Housing Finance Limited,"Freehold Residential MIG Flat No. UGF-2, Measuring 60 Sq. Yards or Say 50.16 Sq. Meter, Built on Plot No. 179, Pertaining to Khasra No. 301, Situated in Awasiya Colony Akash Vihar (Akashwani) Village ...I am interested",Loni,26 May 2025,"16,41,000.00","1,64,100.00",SARFAESI,--,194951,0,Immovable,Flat,0
,195864,Hinduja Housing Finance Limited,"Freehold Residential MIG Flat No. UGF-1 on Upper Ground Floor(From LHS) asmeasuring area 54.35sq. Mtr, failling under Khasra No.1302 built on Plot No.9 situated at P.N vihar in Village Loni, Ghazibad....I am interested",Loni,26 May 2025,"15,80,000.00","1,58,000.00",SARFAESI,--,194952,0,Immovable,Flat,0
,195865,Hinduja Housing Finance Limited,"FLAT/UNIT NO.502,5TH FLOOR, BLOCK-G, WITHOUT ROOF RIGHTS, AREA MEASURING 965 SQ. FT I.E., 89.65 SQ. MTRS IN RESIDENTIAL GROUP HOUSING DELHI 99, VILLAGE BAHETA HAJIPUR, PARGANA, TEHSIL LONI, DISTRICT G...I am interested",Loni,26 May 2025,"33,45,000.00","3,34,500.00",SARFAESI,--,194953,0,Immovable,Flat,0
,195106,Axis Bank,"S.NO 1

All that part and parcel of Flat No. 708 admeasuring carpet area 33.45 Sq. Mtr. on 7th Floor, known as 
“JANABAI NAGAR SRA SAHAKARI GRUHRACHNA SANSTHA MARYADIT.” constructed on Survey No. 
51/...I am interested",Pune,26 May 2025,"12,83,040.00","1,28,304.00",SARFAESI,--,194202,0,Immovable,Flat,0
,195110,Axis Bank,"S.NO 2

All the piece and parcel of Residential Flat No. 37, on the 7th floor, C wing, admeasuring carpet area 
70.26 Sq. Mtrs. i.e. 756 Sq. Ft. along with attached terrace admeasuring 7.31 Sq. Mtrs. ...I am interested",Pune,26 May 2025,"54,37,040.00","5,43,704.00",SARFAESI,--,194204,0,Immovable,Residential,0
,195116,Axis Bank,"S.NO 3

All the piece and parcel of Flat No. B – 407, situated on 3rd floor, admeasuring 396 Sq.Ft. i.e. 36.80 
Sq.Mtrs. and net saleable built up area 534 Sq.Ft i.e. 49.62 Sq.Mtrs. in the project kno...I am interested",Pune,26 May 2025,"13,45,680.00","1,34,568.00",SARFAESI,--,194209,0,Immovable,Floor,0
,195119,Axis Bank,"s.no 4
All the piece and parcel of Plot No. 01, admeasuring 00 H. 05.5 R i.e. 5918 Sq.Ft. out of Gat No. 459 
New (Old Gat No. 4599), Situated at Village Chakan, Tal. Khed, Dist. Pune.I am interested",Pune,26 May 2025,"75,75,040.00","7,57,504.00",SARFAESI,--,194212,0,Immovable,Plot,0
,193738,IndusInd Bank,"House No 111 admesuring 196 Sq Mtrs, together with 
the entire RCC superstructure comprising Apartment 
No 401, covering a Built Up area of 82.616 Sq Mtrs on 
the Forth Floor, of ICHCHA POORTI along w...I am interested",Nagpur,26 May 2025,"89,00,000.00","8,90,000.00",SARFAESI,--,192833,0,Immovable,Residential,0
,194213,IndusInd Bank,"Apartment No. 101 of the building known as “Sagarta Complex” NMC House No. 504/K2, Mouza-Jaitala Lumbini Nagar, Hingna Road, C.S.No. 21/5, Sheet No. 187/A/14, Jaitala within the limits of Nagpur Munic...I am interested",Nagpur,26 May 2025,"44,00,000.00","4,00,000.00",SARFAESI,--,193307,0,Immovable,Residential,0
,193868,UCO Bank,"An Open Plot situated beside Kosa Nala, in a side road opposite M J College, Near Main Road (Kurud Road), Kohka, Extension of EM Land Property situated at 1249 (Khasra as per valuation report), area a...I am interested",Bhilai,26 May 2025,"1,80,00,000.00","18,00,000.00",DRT,Jabalpur DRT,192963,1,Immovable,Plot,0
,194592,Aadhar Housing Finance Ltd.,"III-2-68/2 Parakal, Puthuvalputhanveedu,
Manjalumoodu, Manjalumoodu village panchayat 
Arumanai, Kanniyakumari - Tamil Nadu and 
bounded on the East by : Property Belonging to 
Thankappan, West by : 2...I am interested",KANYAKUMARI,26 May 2025,"12,77,600.00","1,27,760.00",SARFAESI,--,193685,0,Immovable,Land,0
,194593,Aadhar Housing Finance Ltd.,"In Kanyakumari District, Marthandam Registration 
District, Marthandam Joint-Ii Sro, Vilavancode Taluk, 
Kunnathoor Village, Vilathurai Village Panchayat, 
Property Admeasuring An Extent Of 3-Cents
Eq...I am interested",KANYAKUMARI,26 May 2025,"20,27,203.00","2,02,720.00",SARFAESI,--,193686,0,Immovable,Land,0
,194594,Aadhar Housing Finance Ltd.,"In Kanyakumari District, Marthandom Regiatration 
District, Marthandom Joint 1, Sro Vilanvacode Taluk, 
Nalloor Village, Unnamalaikadai Town Panchayath 
Property Admeasuring An Extent Of 11 Cents 
Equ...I am interested",KANYAKUMARI,26 May 2025,"18,82,400.00","1,88,240.00",SARFAESI,--,193687,0,Immovable,Land,0
,194595,Aadhar Housing Finance Ltd.,"In Kanyakumari District, Kanyakumari Registration 
District, Thuckalay Sro, Kalkulam Taluk,
Kumarapuram Village, Kumarapuram Town
Panchayat, Property Admeasuring An Extent Of 15-
Cents Equivalent To 6...I am interested",KANYAKUMARI,26 May 2025,"22,88,000.00","2,28,800.00",SARFAESI,--,193688,0,Immovable,Land,0
,194596,Aadhar Housing Finance Ltd.,"An Extent of 4.05 Ares in Sy No. 780/1/2 in Kollamula 
Village, Ranny Taluk of Pathanamthitta District 
together with all other improvements and rights 
thereto morefuly described under Sale Deed No. ...I am interested",Patanamthitta,26 May 2025,"10,91,140.00","1,09,114.00",SARFAESI,--,193689,0,Immovable,Land,0
,194597,Aadhar Housing Finance Ltd.,"An Extent Of 96 S.Q Yards, Vacant House Site, 
Survey No 76 A2 Door No 2 72 1 Block No 2 Survey 
No 7 6 A1 Tulluru Grama Panchaythi Thulluru M 
Andal, Guntur - Andhra Pradesh. Bounded: 
East By : Panc...I am interested",Guntur,26 May 2025,"20,40,800.00","2,04,080.00",SARFAESI,--,193690,0,Immovable,Land,0
,194598,Aadhar Housing Finance Ltd.,"S.F.No: 305/1A1, 302//1A, Registration District
Coimbatore, Sub Registration District Pollachi, Taluk 
Pollachi, Ramapattinam Village. and bounded on the 
East by : South North Road, West by : Sf.No.3...I am interested",Pollachi,26 May 2025,"12,90,400.00","1,29,040.00",SARFAESI,--,193691,0,Immovable,Land,0
,194599,Aadhar Housing Finance Ltd.,"An Extent Of 61.66 Sq Yards Vecant House Site 
R.S.No: 112/1, 112/1B1, 112/1B, 112/2B, 112/3B, ReSurvery No: 112/3D, Plot No: 23, Nearest D.No: 8-3-
10, Juvvalapalem, Tadepalligudem Municipality, 
Tad...I am interested",West Godavari District,26 May 2025,"9,76,800.00","97,680.00",SARFAESI,--,193692,0,Immovable,Land,0
,194600,Aadhar Housing Finance Ltd.,"In Thiruvallur District, Tiruttani Taluk, Kanchipuram 
Registration District, Tirutani Sub-Registration
District, No.10, Veeraganallur Village, Under Patta 
No.429, Comprised I Gramanatham Old S.No.28...I am interested",Thiruvallur,26 May 2025,"17,49,110.00","1,74,911.00",SARFAESI,--,193693,0,Immovable,Land,0
,195751,State Bank of India,"Property situated within R.D. of Ananthapuramu and S.R.D. of Dharmavaram, Dharmavaram Grama polam, Dharmavaram Municipal area, Sree Sathya Sai District. This property belongs to Genamaiah Gari Venkat...I am interested",Dharmavaram,26 May 2025,"48,00,000.00","4,80,000.00",SARFAESI,--,194842,0,Immovable,Land,0
,196129,Omkara Assets Reconstruction Private Limited,"All that piece and parcel of the plot of land bearing
Survey No. 84 Paike area measuring 2740Sq. Mtrs
Village Pale, MIDC Ambernath, Taluka Ambernath,
District Thane, within the Jurisdiction of Sub-
Re...I am interested",Thane,26 May 2025,"2,79,00,000.00","27,90,000.00",SARFAESI,--,195218,0,Immovable,Land,0
,194216,State Bank of India,"All that piece and parcel of properties situated in Palayankottai Registration District, Murappanadu Sub Registration District, Singathakurichi Village nature of Ayan Punja Land.

S NO
Survey No
EXTEN...I am interested",Palayamkottai,26 May 2025,"1,72,000.00","17,200.00",DRT,Chennai-III,193311,1,Immovable,Land,0
,195002,Equitas Small Finance Bank,"All that piece and parcel of Land and building comprised in Old S.No.350/1, part New S.No.885/8, with an
extent of 2055 Sq.Ft., which is situated at Cheyyur ""8"" Village, Cheyyur Taluk, Kancheepuram Di...I am interested",KANCHIPURAM,27 May 2025,"6,83,500.00","68,350.00",SARFAESI,--,194096,1,Immovable,Land And Building,0
,195004,Equitas Small Finance Bank,"All that Piece and parcel of land and building comprised in
Natham Old S.No.302/Part, New S.No. 679/36, with an
extent of 1291 Sq.ft., Situated at Vellanoor Village,
Ambattur Taluk, Thiruvallur Distsi...I am interested",Thiruvallur,27 May 2025,"15,49,500.00","1,54,950.00",SARFAESI,--,194098,1,Immovable,Land And Building,0
,195005,Equitas Small Finance Bank,"All that piece and parcel of property bearing Gat
No,479lL,lts total an area admeasuring H.3-77.00R.,
out of it N,A. Plot No,18, its total an area admeasuring
150.00 Sq.ft., vacant plot situated at Ja...I am interested",SANGLI,27 May 2025,"11,62,000.00","1,16,200.00",SARFAESI,--,194100,1,Immovable,Land,
